Unnamed: 0,abv,id,name,style,brewery_id,ounces,brew_name,city,state
619,5.0,570,Hotter Than Helles Lager,Munich Helles Lager,141,12.0,Cigar City Brewing Company,Tampa, FL
620,7.199999999999999,569,Tocobaga Red Ale,American Amber / Red Ale,141,12.0,Cigar City Brewing Company,Tampa, FL
621,7.5,546,Jai Alai IPA,American IPA,141,12.0,Cigar City Brewing Company,Tampa, FL
622,5.0,545,Florida Cracker Belgian Wit,Witbier,141,12.0,Cigar City Brewing Company,Tampa, FL
623,4.8,2338,Shark Tracker Light lager,Light Lager,145,12.0,Cisco Brewers,Nantucket, MA
624,6.0,1365,Pumple Drumkin,Pumpkin Ale,145,12.0,Cisco Brewers,Nantucket, MA
625,4.5,1094,Grey Lady,Witbier,145,12.0,Cisco Brewers,Nantucket, MA
626,6.2,657,Summer of Lager,Munich Helles Lager,145,12.0,Cisco Brewers,Nantucket, MA
627,6.5,656,Indie Pale Ale,American IPA,145,12.0,Cisco Brewers,Nantucket, MA
628,3.8,359,Sankaty Light Lager,Light Lager,145,12.0,Cisco Brewers,Nantucket, MA
629,5.59999999999999,56,Whale's Tale Pale Ale,English Pale Ale,145,12.0,Cisco Brewers,Nantucket, MA
630,6.7,1772,Jacaranada Rye IPA,American IPA,320,16.0,Claremont Craft Ales,Claremont, CA
631,6.0,1393,Cascadian Dark Ale,American Black Ale,418,12.0,Coalition Brewing Company,Portland, OR
632,4.3999999999999995,893,Wheat the People,American Pale Wheat Ale,418,16.0,Coalition Brewing Company,Portland, OR
633,4.7,1407,Tybee Island Blonde,American Blonde Ale,415,12.0,Coastal Empire Beer Company,Savannah, GA
634,6.2,1406,Savannah Brown Ale,American Brown Ale,415,12.0,Coastal Empire Beer Company,Savannah, GA
635,4.6,2438,Rhode Island Blueberry,Kölsch,101,12.0,Coastal Extreme Brewing Company,Newport, RI
636,6.5,2437,Newport Storm IPA,American IPA,101,12.0,Coastal Extreme Brewing Company,Newport, RI
637,5.2,751,Hurricane Amber Ale (2004),American Amber / Red Ale,101,12.0,Coastal Extreme Brewing Company,Newport, RI
638,5.2,120,Hurricane Amber Ale,American Amber / Red Ale,101,12.0,Coastal Extreme Brewing Company,Newport, RI
639,5.79999999999999,2061,Big Blue Van,Fruit / Vegetable Beer,232,16.0,College Street Brewhouse and Pub,Lake Havasu City, AZ
640,6.800000000000001,970,Des Moines IPA,American IPA,482,16.0,Confluence Brewing Company,Des Moines, IA
641,4.8,969,Capital Gold Golden Lager,German Pilsener,482,16.0,Confluence Brewing Company,Des Moines, IA
642,5.59999999999999,968,Farmer John's Multi-Grain Ale,American Blonde Ale,482,16.0,Confluence Brewing Company,Des Moines, IA
643,5.0,2351,Behemoth,American Pilsner,139,12.0,Core Brewing & Distilling Company,Springdale, AR
644,5.2,1650,Arkansas Red,American Amber / Red Ale,139,12.0,Core Brewing & Distilling Company,Springdale, AR
645,5.7,1337,Core Oatmeal Stout,Oatmeal Stout,139,12.0,Core Brewing & Distilling Company,Springdale, AR
646,6.1,1336,Core ESB,Extra Special / Strong Bitter (ESB),139,12.0,Core Brewing & Distilling Company,Springdale, AR
647,3.8,737,Chester's Beer (2005),American Pale Lager,512,12.0,Cottrell Brewing,Pawcatuck, CT
648,5.0,129,Heiner Brau Kölsch,Kölsch,553,12.0,Covington Brewhouse,Covington, LA
649,4.8,716,Trigger Blonde Ale,American Blonde Ale,515,16.0,Crabtree Brewing Company,Greeley, CO
650,7.5,659,Crabtree Oatmeal Stout,Oatmeal Stout,515,16.0,Crabtree Brewing Company,Greeley, CO
651,7.7,556,Eclipse Black IPA,American Black Ale,515,16.0,Crabtree Brewing Company,Greeley, CO
652,6.0,2538,Neomexicanus Native,American Pale Ale (APA),63,12.0,Crazy Mountain Brewing Company,Edwards, CO
653,7.5,2355,Old Soul,Belgian Strong Pale Ale,63,12.0,Crazy Mountain Brewing Company,Edwards, CO
654,5.8999999999999995,1689,Snowcat Coffee Stout,American Stout,63,12.0,Crazy Mountain Brewing Company,Edwards, CO
655,,1163,WinterWonderGrass Festival Ale,American Amber / Red Ale,63,12.0,Crazy Mountain Brewing Company,Edwards, CO
656,,940,Boohai Red Ale,American Amber / Red Ale,63,12.0,Crazy Mountain Brewing Company,Edwards, CO
657,5.2,685,Lava Lake Wit,Witbier,63,12.0,Crazy Mountain Brewing Company,Edwards, CO
658,6.0,613,Mountain Livin' Pale Ale,American Pale Ale (APA),63,12.0,Crazy Mountain Brewing Company,Edwards, CO
659,5.2,356,Crazy Mountain Amber Ale,American Amber / Red Ale,63,12.0,Crazy Mountain Brewing Company,Edwards, CO
660,6.5,2029,Tropicalia,American IPA,247,12.0,Creature Comforts,Athens, GA
661,4.5,2028,Athena,Berliner Weissbier,247,12.0,Creature Comforts,Athens, GA
662,4.9,2293,Aviator Raspberry Blonde,American Blonde Ale,169,12.0,Crooked Fence Brewing Company,Garden City, ID
663,5.5,1105,3 Picket Porter,American Porter,169,12.0,Crooked Fence Brewing Company,Garden City, ID
664,5.59999999999999,1104,Rusty Nail Pale Ale,American Pale Ale (APA),169,12.0,Crooked Fence Brewing Company,Garden City, ID
665,6.5,2145,Red Water Irish Style Red,American Amber / Red Ale,212,12.0,Crow Peak Brewing Company,Spearfish, SD
666,6.6000000000000005,1804,Mjöllnir,Herbed / Spiced Beer,212,12.0,Crow Peak Brewing Company,Spearfish, SD
667,5.5,1602,Bear Butte Nut Brown Ale,American Brown Ale,212,12.0,Crow Peak Brewing Company,Spearfish, SD
668,4.5,1301,Easy Livin' Summer Ale,American Blonde Ale,212,12.0,Crow Peak Brewing Company,Spearfish, SD
669,5.5,542,Canyon Cream Ale,Cream Ale,212,12.0,Crow Peak Brewing Company,Spearfish, SD
670,6.9,272,Pile O'Dirt Porter,American Porter,212,12.0,Crow Peak Brewing Company,Spearfish, SD
671,6.0,271,11th Hour IPA,American IPA,212,12.0,Crow Peak Brewing Company,Spearfish, SD
672,6.0,1057,South Ridge Amber Ale,American Amber / Red Ale,472,16.0,Crystal Springs Brewing Company,Boulder, CO
673,5.2,681,Summertime Ale,Kölsch,472,16.0,Crystal Springs Brewing Company,Boulder, CO
674,4.9,1789,Lost River Blonde Ale,American Blonde Ale,315,16.0,Cutters Brewing Company,Avon, IN
675,5.4,1788,Monon Wheat,Witbier,315,16.0,Cutters Brewing Company,Avon, IN
676,8.0,1787,Floyd's Folly,Scottish Ale,315,16.0,Cutters Brewing Company,Avon, IN
677,6.3,1786,Half Court IPA,American IPA,315,16.0,Cutters Brewing Company,Avon, IN
678,4.5,1763,Geary's Pale Ale,English Pale Ale,323,12.0,D.L. Geary Brewing Company,Portland, ME
679,6.0,1311,Geary's Summer Ale,Kölsch,323,12.0,D.L. Geary Brewing Company,Portland, ME
680,8.0,2078,Stone of Arbroath,Scotch Ale / Wee Heavy,227,12.0,DC Brau Brewing Company,Washington, DC
681,5.0,1809,The Tradition,American Blonde Ale,227,12.0,DC Brau Brewing Company,Washington, DC
682,5.3,1263,El Hefe Speaks,Hefeweizen,227,12.0,DC Brau Brewing Company,Washington, DC
683,5.5,1092,Penn Quarter Porter,American Porter,227,12.0,DC Brau Brewing Company,Washington, DC
684,9.2,851,On the Wings of Armageddon,American Double / Imperial IPA,227,12.0,DC Brau Brewing Company,Washington, DC
685,6.5,186,The Corruption,American IPA,227,12.0,DC Brau Brewing Company,Washington, DC
686,7.000000000000001,185,The Citizen,Belgian Pale Ale,227,12.0,DC Brau Brewing Company,Washington, DC
687,6.0,184,The Public,American Pale Ale (APA),227,12.0,DC Brau Brewing Company,Washington, DC
688,6.5,1224,Dank IPA,American IPA,451,16.0,Dad & Dude's Breweria,Aurora, CO
689,6.5,964,Dank IPA (2012),American IPA,451,16.0,Dad & Dude's Breweria,Aurora, CO
690,7.199999999999999,1623,Lift Off IPA,American IPA,358,16.0,Daredevil Brewing Company,Shelbyville, IN
691,5.5,110,BrewFarm Select Golden Lager,American Pale Lager,554,12.0,Dave's Brewfarm,Wilson, WI
692,5.0,1735,Sprocket Blonde Ale (2006),American Blonde Ale,333,12.0,David's Ale Works,Diamond Springs, CA
693,5.0,1734,Sprocket Pale Ale (2006),American Pale Ale (APA),333,12.0,David's Ale Works,Diamond Springs, CA
694,6.3,1746,Dead Armadillo Amber Ale,American Amber / Red Ale,330,12.0,Dead Armadillo Craft Brewing,Tulsa, OK
695,6.0,2371,Neato Bandito,Euro Pale Lager,127,12.0,Deep Ellum Brewing Company,Dallas, TX
696,7.5,2251,Oak Cliff Coffee Ale,American Brown Ale,127,12.0,Deep Ellum Brewing Company,Dallas, TX
697,8.5,2166,Dream Crusher Double IPA,American Double / Imperial IPA,127,12.0,Deep Ellum Brewing Company,Dallas, TX
698,6.0,1827,Deep Ellum Pale Ale,American Pale Ale (APA),127,12.0,Deep Ellum Brewing Company,Dallas, TX
699,7.000000000000001,1203,Double Brown Stout,Baltic Porter,127,12.0,Deep Ellum Brewing Company,Dallas, TX
700,4.8,1202,Farmhouse Wit,Saison / Farmhouse Ale,127,16.0,Deep Ellum Brewing Company,Dallas, TX
701,4.6,1161,Rye Pils Session Lager,German Pilsener,127,12.0,Deep Ellum Brewing Company,Dallas, TX
702,5.2,946,Dallas Blonde,American Blonde Ale,127,12.0,Deep Ellum Brewing Company,Dallas, TX
703,7.000000000000001,943,Deep Ellum IPA,American IPA,127,12.0,Deep Ellum Brewing Company,Dallas, TX
704,4.5,1886,Thrasher Session India Pale Ale,American IPA,283,12.0,Defiance Brewing Company,Hays, KS
705,5.0,1885,Gutch English Style Mild Ale,English Pale Mild Ale,283,12.0,Defiance Brewing Company,Hays, KS
706,5.8999999999999995,1213,Chuli Stout,Irish Dry Stout,453,12.0,Denali Brewing Company,Talkeetna, AK
707,5.59999999999999,1159,Mother Ale,American Blonde Ale,453,12.0,Denali Brewing Company,Talkeetna, AK
708,6.5,947,Twister Creek India Pale Ale,American IPA,453,12.0,Denali Brewing Company,Talkeetna, AK
709,5.79999999999999,929,Single Engine Red,Irish Red Ale,453,12.0,Denali Brewing Company,Talkeetna, AK
710,7.000000000000001,1944,Incredible Pedal IPA,American IPA,263,12.0,Denver Beer Company,Denver, CO
711,5.0,1943,Graham Cracker Porter,American Porter,263,12.0,Denver Beer Company,Denver, CO
712,5.0,1210,Mirror Pond Pale Ale,American Pale Ale (APA),454,12.0,Deschutes Brewery,Bend, OR
713,5.2,2550,Weissenheimer,Hefeweizen,57,12.0,Destihl Brewery,Bloomington, IL
714,4.9,2505,Abbey's Single (2015- ),Abbey Single Ale,57,12.0,Destihl Brewery,Bloomington, IL
715,6.3,2025,Vertex IPA,American IPA,57,12.0,Destihl Brewery,Bloomington, IL
716,5.0,2021,Here Gose Nothin',Gose,57,12.0,Destihl Brewery,Bloomington, IL
717,5.0,2015,Strawberry Blonde,Fruit / Vegetable Beer,57,12.0,Destihl Brewery,Bloomington, IL
718,9.6,1888,Hoperation Overload,American Double / Imperial IPA,57,12.0,Destihl Brewery,Bloomington, IL
719,4.9,1887,Abbey's Single Ale (Current),Abbey Single Ale,57,12.0,Destihl Brewery,Bloomington, IL
720,4.3999999999999995,2051,Bravo Four Point,American Pale Ale (APA),237,12.0,Devil's Backbone Brewing Company,Lexington, VA
721,5.2,1201,Striped Bass Pale Ale,American Pale Ale (APA),237,12.0,Devil's Backbone Brewing Company,Lexington, VA
722,5.4,924,Deadicated Amber,American Amber / Red Ale,491,16.0,Devil's Canyon Brewery,Belmont, CA
723,,731,Kaleidoscope Collaboration 2012,American Black Ale,491,16.0,Devil's Canyon Brewery,Belmont, CA
724,7.1,730,California Sunshine Rye IPA,American IPA,491,16.0,Devil's Canyon Brewery,Belmont, CA
725,7.3999999999999995,647,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,491,16.0,Devil's Canyon Brewery,Belmont, CA
726,4.5,1773,12 Man Pale Ale,American Pale Ale (APA),319,12.0,Dick's Brewing Company,Centralia, WA
727,6.5,1795,Filthy Hoppin' IPA,American IPA,311,16.0,Dirty Bucket Brewing Company,Woodinville, WA
728,,944,Dock Street Amber Beer (1992),American Amber / Red Ale,488,12.0,Dock Street Brewery,Philadelphia, PA
729,,524,Dolores River Hefeweizen,Hefeweizen,531,16.0,Dolores River Brewery,Dolores, CO
730,,450,Dolores River ESB,Extra Special / Strong Bitter (ESB),531,16.0,Dolores River Brewery,Dolores, CO
731,,449,Snaggletooth Double Pale Ale,American Double / Imperial IPA,531,16.0,Dolores River Brewery,Dolores, CO
732,,448,Dolores River Pale Ale,American Pale Ale (APA),531,16.0,Dolores River Brewery,Dolores, CO
733,,447,Dolores River Dry Stout,Irish Dry Stout,531,16.0,Dolores River Brewery,Dolores, CO
734,,446,Dolores River Mild,English Dark Mild Ale,531,16.0,Dolores River Brewery,Dolores, CO
735,4.9,1246,Cranberry Blend,Cider,446,12.0,Downeast Cider House,Leominster, MA
736,5.1,977,Orignal Blend,Cider,446,12.0,Downeast Cider House,Leominster, MA
737,6.6000000000000005,881,Hop Abomination,American IPA,496,12.0,Dry Dock Brewing Company,Aurora, CO
738,5.1,880,Apricot Blonde,Fruit / Vegetable Beer,496,12.0,Dry Dock Brewing Company,Aurora, CO
739,4.3,872,Dry Dock Hefeweizen,Hefeweizen,496,12.0,Dry Dock Brewing Company,Aurora, CO
740,5.79999999999999,871,Dry Dock Amber Ale,American Amber / Red Ale,496,12.0,Dry Dock Brewing Company,Aurora, CO
741,6.1,1685,Category 3 IPA,American IPA,340,12.0,Due South Brewing Company,Boynton Beach, FL
742,4.5,457,Dundee Summer Wheat Beer,American Pale Wheat Ale,538,12.0,Dundee Brewing Company,Rochester, NY
743,5.0,1590,Pumpkin Patch Ale,Pumpkin Ale,369,16.0,Eddyline Brewery & Restaurant,Buena Vista, CO
744,7.8,1382,Crank Yanker IPA,American IPA,369,16.0,Eddyline Brewery & Restaurant,Buena Vista, CO
745,6.0,1110,River Runners Pale Ale,American Pale Ale (APA),369,16.0,Eddyline Brewery & Restaurant,Buena Vista, CO
746,5.0,1014,Pumpkin Patch Ale (2012),Pumpkin Ale,369,16.0,Eddyline Brewery & Restaurant,Buena Vista, CO
747,5.5,911,Mountain Fairy Raspberry Wheat,Fruit / Vegetable Beer,369,16.0,Eddyline Brewery & Restaurant,Buena Vista, CO
748,4.5,680,Boater Beer,German Pilsener,369,16.0,Eddyline Brewery & Restaurant,Buena Vista, CO
749,7.8,395,Crank Yanker IPA (2011),American IPA,369,16.0,Eddyline Brewery & Restaurant,Buena Vista, CO
750,5.7,1642,Bleeding Buckeye Red Ale,Extra Special / Strong Bitter (ESB),352,16.0,Elevator Brewing Company,Columbus, OH
751,4.9,673,Dottie Seattle Lager,American Amber / Red Lager,516,16.0,Emerald City Beer Company,Seattle, WA
752,7.000000000000001,1107,Nut Sack Imperial Brown Ale,American Brown Ale,465,12.0,Engine 15 Brewing,Jacksonville Beach, FL
753,5.0,1039,Underachiever,American Adjunct Lager,473,16.0,Engine House 9,Tacoma, WA
754,5.2,2477,Lil' Brainless Raspberries,Fruit / Vegetable Beer,81,12.0,Epic Brewing,Denver, CO
755,5.2,2008,Element 29,American Pale Ale (APA),81,12.0,Epic Brewing,Denver, CO
756,5.0,2004,Hop Syndrome,American Pale Lager,81,12.0,Epic Brewing,Denver, CO
757,6.2,2003,Escape to Colorado,American IPA,81,12.0,Epic Brewing,Denver, CO
758,4.3,2292,Little Sister India Style Session Ale,American IPA,170,12.0,Everybody's Brewing,White Salmon, WA
759,6.2,1504,Country Boy IPA,American IPA,170,12.0,Everybody's Brewing,White Salmon, WA
760,4.9,2604,Blonde Czich,American Blonde Ale,26,16.0,Evil Czech Brewery,Mishawaka, IN
761,7.000000000000001,2432,White Reaper,Belgian IPA,26,16.0,Evil Czech Brewery,Mishawaka, IN
762,5.1,2431,Bobblehead,American Pale Wheat Ale,26,16.0,Evil Czech Brewery,Mishawaka, IN
763,5.2,2430,Lucky Dog,American Pale Ale (APA),26,16.0,Evil Czech Brewery,Mishawaka, IN
764,4.8,2429,Voodoo,American Porter,26,16.0,Evil Czech Brewery,Mishawaka, IN
765,5.4,1967,General George Patton Pilsner,Czech Pilsener,26,16.0,Evil Czech Brewery,Mishawaka, IN
766,4.0,2283,Nomader Weiss,Berliner Weissbier,173,12.0,Evil Twin Brewing,Brooklyn, NY
767,8.5,2248,Molotov Lite,American Double / Imperial IPA,173,16.0,Evil Twin Brewing,Brooklyn, NY
768,5.5,1287,Hipster Ale (Two Roads Brewing),American Pale Ale (APA),173,12.0,Evil Twin Brewing,Brooklyn, NY
769,2.7,1286,Bikini Beer,American IPA,173,12.0,Evil Twin Brewing,Brooklyn, NY
770,5.5,640,Hipster Ale (Westbrook Brewing),American Pale Ale (APA),173,12.0,Evil Twin Brewing,Brooklyn, NY
771,5.0,1722,Iron Horse Pale Ale,American Pale Ale (APA),335,12.0,Fargo Brewing Company,Fargo, ND
772,4.5,1435,Stone's Throw IPA,Scottish Ale,335,12.0,Fargo Brewing Company,Fargo, ND
773,6.7,1434,Wood Chipper India Pale Ale,American IPA,335,12.0,Fargo Brewing Company,Fargo, ND
774,6.3,2089,Trail Head,American Pale Ale (APA),224,12.0,Fat Head's Brewery,Middleburg Heights, OH
775,7.000000000000001,2088,Hop Stalker Fresh Hop IPA,American IPA,224,16.0,Fat Head's Brewery,Middleburg Heights, OH
776,7.000000000000001,1455,Sudice American Stout,American Stout,405,16.0,Fate Brewing Company,Boulder, CO
777,5.0,1454,Parcae Belgian Style Pale Ale,Belgian Pale Ale,405,16.0,Fate Brewing Company,Boulder, CO
778,5.0,1453,Norns Roggenbier,Roggenbier,405,16.0,Fate Brewing Company,Boulder, CO
779,5.0,1452,Laimas Kölsch Style Ale,Kölsch,405,16.0,Fate Brewing Company,Boulder, CO
780,7.000000000000001,1451,Moirai India Pale Ale,American IPA,405,16.0,Fate Brewing Company,Boulder, CO
781,7.5,2191,Loki Red Ale,American Amber / Red Ale,201,16.0,Fearless Brewing Company,Estacada, OR
782,4.6,1731,Peaches & Cream,Fruit / Vegetable Beer,201,16.0,Fearless Brewing Company,Estacada, OR
783,5.1,1022,Quaff India Style Session Ale,American IPA,201,16.0,Fearless Brewing Company,Estacada, OR
784,7.5,895,Loki Red Ale (2013),American Amber / Red Ale,201,16.0,Fearless Brewing Company,Estacada, OR
785,6.9,682,Mjolnir Imperial IPA,American Double / Imperial IPA,201,16.0,Fearless Brewing Company,Estacada, OR
786,5.0,112,Fearless Scottish Ale,Scottish Ale,201,16.0,Fearless Brewing Company,Estacada, OR
787,8.1,2289,Mastermind,American Double / Imperial IPA,172,12.0,Fiddlehead Brewing Company,Shelburne, VT
788,8.19999999999999,2027,Hyzer Flip,American Double / Imperial IPA,172,16.0,Fiddlehead Brewing Company,Shelburne, VT
789,8.19999999999999,1929,Second Fiddle,American Double / Imperial IPA,172,16.0,Fiddlehead Brewing Company,Shelburne, VT
790,5.5,1858,Hodad Porter,American Porter,172,16.0,Fiddlehead Brewing Company,Shelburne, VT
791,4.5,2591,Weiss Weiss Baby,Kristalweizen,36,12.0,Figueroa Mountain Brewing Company,Buellton, CA
792,5.5,2590,Czech Yo Self,Czech Pilsener,36,12.0,Figueroa Mountain Brewing Company,Buellton, CA
793,4.8,1968,FMB 101,Kölsch,36,12.0,Figueroa Mountain Brewing Company,Buellton, CA
794,9.0,1981,Hardcore Chimera,American Double / Imperial IPA,256,16.0,Finch's Beer Company,Chicago, IL
795,8.0,1664,Sobek & Set,American Black Ale,256,16.0,Finch's Beer Company,Chicago, IL
796,8.6,1663,Nuclear Winter,Belgian Strong Dark Ale,256,16.0,Finch's Beer Company,Chicago, IL
797,5.0,1662,Wet Hot American Wheat Ale,American Pale Wheat Ale,256,16.0,Finch's Beer Company,Chicago, IL
798,5.3,941,Secret Stache Stout,American Stout,256,16.0,Finch's Beer Company,Chicago, IL
799,8.0,935,Fascist Pig Ale,American Amber / Red Ale,256,16.0,Finch's Beer Company,Chicago, IL
800,5.5,809,Cut Throat Pale Ale,American Pale Ale (APA),256,16.0,Finch's Beer Company,Chicago, IL
801,7.5,481,Threadless IPA,American IPA,256,16.0,Finch's Beer Company,Chicago, IL
802,5.5,351,Cut Throat Pale Ale (2011),American Pale Ale (APA),256,16.0,Finch's Beer Company,Chicago, IL
803,4.7,350,Golden Wing Blonde Ale,American Blonde Ale,256,16.0,Finch's Beer Company,Chicago, IL
804,4.5,2569,Easy Jack,American IPA,48,12.0,Firestone Walker Brewing Company,Paso Robles, CA
805,7.5,2463,Union Jack,American IPA,48,12.0,Firestone Walker Brewing Company,Paso Robles, CA
806,5.3,2462,Pivo Pils,German Pilsener,48,12.0,Firestone Walker Brewing Company,Paso Robles, CA
807,4.7,1957,805 Blonde Ale,American Blonde Ale,48,12.0,Firestone Walker Brewing Company,Paso Robles, CA
808,4.7,1733,805,American Blonde Ale,48,12.0,Firestone Walker Brewing Company,Paso Robles, CA
809,6.5,2624,Deflator,Doppelbock,16,16.0,Flat 12 Bierwerks,Indianapolis, IN
810,5.0,2284,Hinchtown Hammer Down,American Blonde Ale,16,16.0,Flat 12 Bierwerks,Indianapolis, IN
811,6.0,1610,Half Cycle IPA,American IPA,16,16.0,Flat 12 Bierwerks,Indianapolis, IN
812,,520,Inclined Plane Ale,American IPA,532,12.0,Flat Rock Brewing Company,Smithton, PA
813,5.5,2554,Moped Traveler,American Pale Ale (APA),54,16.0,Flesk Brewing Company,Lombard, IL
814,7.1,608,Snake Dog IPA,American IPA,521,12.0,Flying Dog Brewery,Frederick, MD
815,4.7,607,Underdog Atlantic Lager,American Pale Lager,521,12.0,Flying Dog Brewery,Frederick, MD
816,4.0,2567,Flying Mouse 8,American Porter,50,12.0,Flying Mouse Brewery,Troutville, VA
817,7.000000000000001,2566,Flying Mouse 4,American IPA,50,12.0,Flying Mouse Brewery,Troutville, VA
818,7.8,1899,La Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,279,12.0,Foolproof Brewing Company,Pawtucket, RI
819,6.0,983,Backyahd IPA,American IPA,279,12.0,Foolproof Brewing Company,Pawtucket, RI
820,6.5,982,Raincloud Robust Porter,American Porter,279,12.0,Foolproof Brewing Company,Pawtucket, RI
821,4.5,981,Barstool American Golden Ale,American Blonde Ale,279,12.0,Foolproof Brewing Company,Pawtucket, RI
822,5.0,2111,What the Butler Saw,Witbier,217,12.0,Forgotten Boardwalk,Cherry Hill, NJ
823,6.9,2110,1916 Shore Shiver,American IPA,217,12.0,Forgotten Boardwalk,Cherry Hill, NJ
824,5.2,2172,Quick WIT,Belgian Pale Ale,206,12.0,Fort George Brewery,Astoria, OR
825,6.2,2171,The Optimist,American IPA,206,12.0,Fort George Brewery,Astoria, OR
826,4.5,1911,Suicide Squeeze IPA,American IPA,206,16.0,Fort George Brewery,Astoria, OR
827,6.5,1803,Java the Hop,American IPA,206,16.0,Fort George Brewery,Astoria, OR
828,6.2,1566,Next Adventure Black IPA,American Black Ale,206,16.0,Fort George Brewery,Astoria, OR
829,6.7,1515,3-Way IPA (2013),American IPA,206,16.0,Fort George Brewery,Astoria, OR
830,5.79999999999999,1214,Tender Loving Empire NWPA,American Pale Ale (APA),206,16.0,Fort George Brewery,Astoria, OR
831,5.2,674,Quick Wit Belgianesque Ale,Witbier,206,16.0,Fort George Brewery,Astoria, OR
832,5.5,562,Sunrise Oatmeal Pale Ale,American Pale Ale (APA),206,16.0,Fort George Brewery,Astoria, OR
833,8.799999999999999,552,Cavatica Stout,American Double / Imperial Stout,206,16.0,Fort George Brewery,Astoria, OR
834,5.1,319,1811 Lager,American Amber / Red Lager,206,16.0,Fort George Brewery,Astoria, OR
835,7.3999999999999995,318,Vortex IPA,American IPA,206,16.0,Fort George Brewery,Astoria, OR
836,,2322,Fort Pitt Ale,American Amber / Red Ale,151,12.0,Fort Pitt Brewing Company,Latrobe, PA
837,4.7,2661,Park,American Pale Wheat Ale,4,12.0,Fort Point Beer Company,San Francisco, CA
838,5.59999999999999,2660,Westfalia,American Amber / Red Ale,4,12.0,Fort Point Beer Company,San Francisco, CA
839,4.6,2659,KSA,Kölsch,4,12.0,Fort Point Beer Company,San Francisco, CA
840,6.3,2658,Villager,American IPA,4,12.0,Fort Point Beer Company,San Francisco, CA
841,8.5,2625,Dirty Bastard,Scotch Ale / Wee Heavy,15,12.0,Founders Brewing Company,Grand Rapids, MI
842,7.199999999999999,1565,Centennial IPA,American IPA,15,12.0,Founders Brewing Company,Grand Rapids, MI
843,4.7,1223,All Day IPA,American IPA,15,12.0,Founders Brewing Company,Grand Rapids, MI
844,7.6,1874,El Chingon IPA,American IPA,287,12.0,Four Corners Brewing Company,Dallas, TX
845,5.7,1873,Block Party Robust Porter,American Porter,287,12.0,Four Corners Brewing Company,Dallas, TX
846,5.2,1872,Local Buzz,American Blonde Ale,287,12.0,Four Corners Brewing Company,Dallas, TX
847,5.5,2613,Feel Like Maplin' Love,Oatmeal Stout,22,16.0,Four Fathers Brewing ,Valparaiso, IN
848,5.0,2612,Father's Beer,Belgian Pale Ale,22,16.0,Four Fathers Brewing ,Valparaiso, IN
849,6.0,2611,The 26th,American IPA,22,16.0,Four Fathers Brewing ,Valparaiso, IN
850,6.4,2610,The Gadget,American IPA,22,16.0,Four Fathers Brewing ,Valparaiso, IN
851,4.0,1657,Leprechaun Lager,American Pale Lager,348,12.0,Four Horsemen Brewing Company,South Bend, IN
852,5.2,2309,Sunbru Kölsch,Kölsch,160,12.0,Four Peaks Brewing Company,Tempe, AZ
854,5.1,1616,Pumpkin Porter,American Porter,160,12.0,Four Peaks Brewing Company,Tempe, AZ
855,4.2,1585,Four Peaks Peach Ale,Fruit / Vegetable Beer,160,12.0,Four Peaks Brewing Company,Tempe, AZ
856,6.7,358,Hop Knot IPA,American IPA,160,12.0,Four Peaks Brewing Company,Tempe, AZ
857,6.0,179,Kilt Lifter Scottish-Style Ale (2009),Scottish Ale,160,12.0,Four Peaks Brewing Company,Tempe, AZ
858,5.2,178,Sunbru Kölsch,Kölsch,160,12.0,Four Peaks Brewing Company,Tempe, AZ
859,6.0,2428,Four String Vanilla Porter,American Porter,105,12.0,Four String Brewing Company,Columbus, OH
860,5.0,2427,Suncaster Summer Wheat,American Pale Wheat Ale,105,12.0,Four String Brewing Company,Columbus, OH
861,5.7,2425,Brass Knuckle Pale Ale,American Pale Ale (APA),105,12.0,Four String Brewing Company,Columbus, OH
862,7.000000000000001,2424,Big Star White IPA,American White IPA,105,12.0,Four String Brewing Company,Columbus, OH
863,5.59999999999999,1998,Old Detroit,American Amber / Red Ale,253,12.0,Frankenmuth Brewery,Frankenmuth, MI
864,6.9,1556,Batch 69 IPA,American IPA,253,12.0,Frankenmuth Brewery,Frankenmuth, MI
865,5.5,1208,Twisted Helles Summer Lager,Munich Helles Lager,253,12.0,Frankenmuth Brewery,Frankenmuth, MI
867,6.5,2526,Texicali ,American Brown Ale,66,12.0,Freetail Brewing Company,San Antonio, TX
868,6.0,2525,Pinata Protest,Witbier,66,12.0,Freetail Brewing Company,San Antonio, TX
869,4.2,2524,Bat Outta Helles,Munich Helles Lager,66,12.0,Freetail Brewing Company,San Antonio, TX
870,6.800000000000001,2523,Original,American Amber / Red Ale,66,12.0,Freetail Brewing Company,San Antonio, TX
871,4.2,2522,Rye Wit,Witbier,66,12.0,Freetail Brewing Company,San Antonio, TX
872,5.8999999999999995,2521,Soul Doubt,American IPA,66,12.0,Freetail Brewing Company,San Antonio, TX
873,4.3999999999999995,2520,Yo Soy Un Berliner,Berliner Weissbier,66,12.0,Freetail Brewing Company,San Antonio, TX
874,4.0,1174,77 Fremont Select Spring Session IPA,American IPA,460,12.0,Fremont Brewing Company,Seattle, WA
875,4.5,1116,Fremont Organic Pale Ale,American Pale Ale (APA),460,12.0,Fremont Brewing Company,Seattle, WA
